# Column descriptions:
# id	Object ID, according to EcoCyc
# rna-count-avg	A floating point number
# rna-count-std	A floating point number
# rna-concentration-avg	A floating point number in mM units
# rna-concentration-std	A floating point number in mM units
# relative-rna-count-to-total-rna-counts	A floating point number
# relative-rna-count-to-total-rna-type-counts	A floating point number
# relative-rna-mass-to-total-rna-mass	A floating point number
# relative-rna-mass-to-total-rna-type-mass	A floating point number
# relative-rna-mass-to-total-cell-dry-mass	A floating point number
id	rna-count-avg	rna-count-std	rna-concentration-avg	rna-concentration-std	relative-rna-count-to-total-rna-counts	relative-rna-count-to-total-rna-type-counts	relative-rna-mass-to-total-rna-mass	relative-rna-mass-to-total-rna-type-mass	relative-rna-mass-to-total-cell-dry-mass
EG10001	0.3410589940985481	0.599205171478261	4.006913414589234e-07	7.106694587751834e-07	1.1123872179295018e-06	4.436935965336615e-05	3.0036923807079036e-06	6.846917019507407e-05	4.1684234707192957e-07
EG10002	0.7609478058442752	0.9022928893306196	8.705020284092499e-07	1.0334717280388713e-06	2.4818832735080636e-06	9.899392028696601e-05	4.2669258045489965e-06	9.726457709113498e-05	5.921496417455373e-07
EG10003	0.27000929121316697	0.5230713437312442	3.029534597055733e-07	5.890817659256586e-07	8.806537562851801e-07	3.51262965026099e-05	1.6669307287738975e-06	3.7997687281451953e-05	2.3133105169200895e-07
EG10004	0.778948255089747	0.924184490175671	9.195045745670929e-07	1.1207811607243442e-06	2.5405929689101024e-06	0.00010133565124939219	7.735582707376212e-06	0.0001763326139358476	1.0735182046011595e-06
EG10006	0.013209348389863389	0.11417031796864609	1.409307677830879e-08	1.2286934322585555e-07	4.308319252773e-08	1.7184426730793456e-06	1.438181322977397e-07	3.278334439531013e-06	1.9958597692471534e-08
EG10007	0.9593662575810173	1.0560477996628912	1.0792724131707849e-06	1.1617774508376933e-06	3.129038614174839e-06	0.0001248067556008114	5.5682577396618265e-06	0.00012692843958178268	7.727441199404863e-07
EG10008	0.033371791468420085	0.18003129413577476	3.834819721060873e-08	2.1013743414644332e-07	1.088443785715057e-07	4.341433721321616e-06	3.809916705818499e-07	8.68470543239396e-06	5.2872745291834754e-08
EG10011	0.4587485450572788	0.6867825806894389	5.326335173813776e-07	8.112262228977387e-07	1.4962397315287379e-06	5.9679936721514824e-05	2.902334969351984e-06	6.615872792301124e-05	4.0277630571759514e-07
EG10012	0.5058580588511568	0.7333271224970261	5.858860220986947e-07	8.574200397782621e-07	1.6498906303290826e-06	6.580855082283895e-05	7.079772221799652e-06	0.00016138341339818366	9.82507026559789e-07
EG10013	0.30645943517592045	0.5646453216720853	3.4736708914834776e-07	6.445463888054583e-07	9.995383918979307e-07	3.9868202081657836e-05	3.3060185843782805e-06	7.536069624697262e-05	4.5879816289671964e-07
EG10014	0.03505390945661718	0.18391610285138651	3.8176763998408964e-08	2.0496688679542585e-07	1.1433072134943307e-07	4.5602653583379036e-06	8.888117042855906e-07	2.0260463502511365e-05	1.2334630513397983e-07
EG10015	1.232538134814482	1.2016395441814598	1.401287725232813e-06	1.3356704516113319e-06	4.02000736090289e-06	0.00016034448214630927	1.0183160832033877e-05	0.00023212515922420038	1.4131848817472933e-06
EG10016	0.01262737130138245	0.11935025108343446	1.5091749928966365e-08	1.461977819339855e-07	4.118503448013146e-08	1.6427315755987482e-06	7.920469959763055e-08	1.8054711900030792e-06	1.0991762369361647e-08
EG10017	1.4695202262563558	1.2966697087445846	1.7266923470816866e-06	1.520501715240426e-06	4.7929406479868536e-06	0.00019117417386689528	1.1648718975181717e-05	0.0002655325582569592	1.6165701218883451e-06
EG10018	0.25017357211410834	0.5008938330837697	2.915806306381187e-07	5.919367026330735e-07	8.159582028295299e-07	3.254580993014621e-05	3.953372098865463e-06	9.011712012196216e-05	5.48635710875086e-07
EG10020	0.9109702681178656	0.966598407203359	1.0670808989229829e-06	1.1471582285441855e-06	2.97119178705875e-06	0.00011851078012610909	5.1851980389084765e-06	0.00011819659339999293	7.195843803625388e-07
EG10021	0.4805675808131343	0.7037852716592291	5.696760254921668e-07	8.524953624424301e-07	1.5674040078044935e-06	6.251843874460318e-05	3.7461451003472447e-06	8.539338052675956e-05	5.198774435525689e-07
EG10022	5.9691577668416	3.5899869075920656	7.000870764885939e-06	4.0792104875713875e-06	1.946881600114199e-05	0.0007765451501570775	6.356297421914378e-05	0.0014489180476230947	8.82105622085574e-06
EG10023	5.9691577668416	3.5899869075920656	7.000870764885939e-06	4.0792104875713875e-06	1.946881600114199e-05	0.0007765451501570775	7.792729563922476e-05	0.001776352765760403	1.0814488535462801e-05
EG10024	4.494948540973229	2.4860703202278636	5.194514094986295e-06	2.6760612321861576e-06	1.4660581860464616e-05	0.0005847609706495162	9.753231575629486e-05	0.0022232492148425704	1.3535207425479724e-05
EG10025	4.494948540973229	2.4860703202278636	5.194514094986295e-06	2.6760612321861576e-06	1.4660581860464616e-05	0.0005847609706495162	6.9583848702173e-05	0.001586163886228095	9.656612973288524e-06
EG10026	0.8691725715219212	0.9766663814497588	1.0297394203223601e-06	1.1768332259309735e-06	2.8348657430700396e-06	0.00011307319582240391	1.2276474940823354e-05	0.0002798422559905069	1.7036879878146801e-06
EG10027	1.7883696473423045	1.4433070504687513	2.0519202874335845e-06	1.6144727851741167e-06	5.832889825687606e-06	0.00023265422536596897	1.7502092880778355e-05	0.00039896022106683976	2.428881706380047e-06
EG10028	0.22775213902105326	0.4916306223935444	2.542542160650426e-07	5.520566930557887e-07	7.428291664694178e-07	2.9628940279841095e-05	1.3755353613077259e-06	3.13553296494779e-05	1.90892180627636e-07
EG10029	0.08150487022931939	0.2777568976904291	9.985004370738074e-08	3.4899216362937435e-07	2.658337044643375e-07	1.0603206375670837e-05	7.075579865736695e-07	1.6128784863841113e-05	9.819252254564975e-08
EG10030	0.221319760674685	0.49011134029629205	2.48981157968422e-07	5.567847353589445e-07	7.218495248906971e-07	2.8792133412950285e-05	1.8030491097121932e-06	4.110050588265159e-05	2.5022110373408185e-07
EG10031	3.3640241163137365	2.7271368127164677	3.779924669907649e-06	2.761841995042528e-06	1.097199455972335e-05	0.00043763571253656265	7.316982771353335e-05	0.001667906280629658	1.0154263104589198e-05
EG10032	4.352062955626799	2.5309825949607805	4.977449476789841e-06	2.651246610413848e-06	1.4194550758760796e-05	0.0005661725679531615	2.2930676541952166e-05	0.0005227047899189633	3.18224232650677e-06
EG10033	0.33402677094607014	0.534790333916101	3.929605235113101e-07	6.338137176026553e-07	1.0894511415210195e-06	4.34545172254756e-05	3.385861482881064e-06	7.718071518152367e-05	4.6987849236810263e-07
EG10034	2.4867957566723162	1.8003398618550503	2.8533324534457487e-06	1.989319372456964e-06	8.110854313152343e-06	0.0003235145157332431	5.341816950493432e-05	0.0012176672161350534	7.413194272402545e-06
EG10035	1.108375365011946	1.1192691217811501	1.2644574631975386e-06	1.2351057500900639e-06	3.615042001651418e-06	0.00014419178515179748	1.3037275695986234e-05	0.0002971847098064703	1.8092693630823597e-06
EG10036	0.17425874497151375	0.43170215670910206	2.0475494146617346e-07	5.197538304392963e-07	5.68356805927652e-07	2.2669828569749533e-05	2.1153498334966295e-06	4.8219401128442996e-05	2.9356114998205553e-07
EG10037	0.08150487022931939	0.2777568976904291	9.985004370738074e-08	3.4899216362937435e-07	2.658337044643375e-07	1.0603206375670837e-05	4.3149683817182935e-07	9.835970767572544e-06	5.988168293561122e-08
EG10039	1.6750066365808336	1.4452859759938619	1.9022515699210445e-06	1.579749659369745e-06	5.463148618626438e-06	0.0002179065005356695	1.9766295174122473e-05	0.000450572714135294	2.7431001011348293e-06
EG10040	0.1043474709521962	0.3237085251183403	1.2297050933340137e-07	3.88536100661144e-07	3.4033640783258016e-07	1.3574866951784278e-05	9.633038769807026e-07	2.1958512638042488e-05	1.336840788368248e-07
EG10041	0.2949092319944457	0.5461099859135783	3.4391874335329127e-07	6.476244650505433e-07	9.618666148567756e-07	3.8365602449641595e-05	1.3254831564463636e-06	3.0214389600056578e-05	1.8394610363102353e-07
EG10042	0.2949092319944457	0.5461099859135783	3.4391874335329127e-07	6.476244650505433e-07	9.618666148567756e-07	3.8365602449641595e-05	2.052225876244494e-06	4.678049047293026e-05	2.84801019062375e-07
EG10043	0.45745441179473567	0.6916960983064507	5.249571583765148e-07	7.958617899549031e-07	1.4920188274492096e-06	5.95115791494856e-05	2.7690367808394542e-06	6.312019561038857e-05	3.8427763051474227e-07
EG10044	0.9746584713401809	1.0623955699831396	1.1144357481403423e-06	1.1823437176859552e-06	3.1789152144518693e-06	0.0001267961643069792	2.701597694229173e-06	6.158292157774231e-05	3.749186604259373e-07
EG10045	0.746395826101162	0.9244795731271337	8.402311771579251e-07	1.024544036148233e-06	2.4344209970635056e-06	9.710081078373406e-05	6.170665952363235e-06	0.00014066033526700003	8.563443097903805e-07
EG10046	0.038645320700006126	0.20226019294944922	4.468642258077237e-08	2.39784935694082e-07	1.2604435456421878e-07	5.027482525685274e-06	3.2957916286563585e-07	7.512757278319876e-06	4.5737890030714586e-08
EG10047	0.853500030630373	0.9539109725367076	9.900248448467945e-07	1.1061640252022227e-06	2.7837486798583944e-06	0.00011103430924990011	2.623487183434225e-06	5.980239242236222e-05	3.6407874590610223e-07
EG10048	0.853500030630373	0.9539109725367076	9.900248448467945e-07	1.1061640252022227e-06	2.7837486798583944e-06	0.00011103430924990011	5.872072203665081e-06	0.0001338538905291468	8.14906471539111e-07
