# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	-3.2078861843853312e-18	1.1401464855984496e-16
1.1.1.127-RXN	0.0	0.0
1.1.1.215-RXN	-3.3489825889643247e-09	3.005892914471596e-08
1.1.1.251-RXN	0.0	0.0
1.1.1.271-RXN	0.0	0.0
1.1.1.274-RXN	-3.3489825889643247e-09	3.005892914471596e-08
1.1.1.283-RXN	-2.0939882312065926e-19	1.3005449989198783e-16
1.1.1.39-RXN	0.13246772564816492	0.1479959890719121
1.1.1.83-RXN	0.0	0.0
1.11.1.15-RXN	0.0	0.0
1.13.11.16-RXN	0.0	0.0
1.3.1.9-RXN	3.240655162677005e-18	8.359736157458727e-17
1.5.1.20-RXN	0.6132429009155845	2.3523321888901108
1.7.2.2-RXN	-2.202903701275591e-20	1.5495472619738652e-17
1.7.2.3-RXN	0.0	0.0
1.8.1.4-RXN	0.0	0.0
1.8.4.12-RXN	0.0	0.0
1.8.4.13-RXN	-6.684472873151617e-05	0.007908196425676688
1.8.4.14-RXN	-0.0001582916266102456	0.006603158379628706
1.8.4.4-RXN	0.0	0.0
1.8.4.8-RXN	-0.06914063862985878	0.019972620832927442
1.97.1.4-A-RXN	0.0	0.0
1PFRUCTPHOSN-RXN	0.0	0.0
1TRANSKETO-RXN	-0.09602319983848237	5.836515113630429
2-DEHYDROPANTOATE-REDUCT-RXN	-0.005130823016930843	0.003182890362065828
2-ISOPROPYLMALATESYN-RXN	0.1775456980282317	0.23325819091421227
2-METHYLCITRATE-DEHYDRATASE-RXN	0.0	0.0
2-METHYLCITRATE-SYNTHASE-RXN	0.0	0.0
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	0.00022575405629117189	0.0001793053602212186
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	0.00022575405629117189	0.0001793053602212186
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	0.00022575405629117189	0.0001793053602212186
2-OCTAPRENYLPHENOL-HYDROX-RXN	0.00022575405629117189	0.0001793053602212186
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	0.0	0.0
2.1.1.34-RXN	0.0	0.0
2.1.1.63-RXN	0.0	0.0
2.1.1.72-RXN	0.0	0.0
2.1.1.77-RXN	0.0	0.0
2.1.1.79-RXN	-6.04220125690752e-24	3.782504854529366e-21
2.3.1.118-RXN	0.0	0.0
2.3.1.128-RXN	0.0	0.0
2.3.1.157-RXN	0.06472301951086115	0.5059959945902084
2.3.1.179-RXN	6.435145959068363e-20	2.1047549221589057e-17
2.3.1.180-RXN	0.22504180456215778	0.22159546578811182
2.3.1.41-RXN	0.0	0.0
2.3.1.49-RXN	0.0	0.0
2.4.1.230-RXN	1.5159144099491496e-21	2.2118641365118996e-17
2.4.1.78-RXN	0.0	0.0
2.5.1.19-RXN	0.25584892085113187	0.025506719741050593
2.5.1.25-RXN	0.0	0.0
2.5.1.64-RXN	0.00045156184739600103	0.00034480024835837334
2.6.1.57-RXN	1.384050437766063e-07	2.823817106836076e-05
2.6.1.82-RXN	0.0001628230606536868	0.007261226068583984
2.7.1.121-RXN	1.213266816899569	1.9230723365554314
2.7.1.148-RXN	0.16182454753514108	2.7692347589336244
2.7.10.1-RXN	0.0	0.0
2.7.13.1-RXN	0.0	0.0
2.7.13.2-RXN	0.0	0.0
2.7.3.9-RXN	1.8539959799519294	2.3665841842911837
2.7.7.1-RXN	1.6402397167445278e-21	8.561104256321644e-19
2.7.7.13-RXN	0.016383916352528744	0.03647478967512567
2.7.7.60-RXN	0.16182454753514108	2.7692347589336244
2.7.7.61-RXN	0.0	0.0
2.7.8.25-RXN	0.0	0.0
2.7.9.3-RXN	0.0	0.0
2.8.1.6-RXN	4.555730613820976e-05	4.006791500467132e-05
2.9.1.1-RXN	0.0	0.0
2OXOGLUTARATEDEH-RXN	3.3702799685076185e-05	0.004020990800507045
2OXOGLUTDECARB-RXN	2.557991293136199e-06	0.0008992798424553431
2PGADEHYDRAT-RXN	8.830303545389874	3.9817138427113705
2TRANSKETO-RXN	-0.19349082921653138	5.834904225958633
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	0.005130823016930841	0.0031828903620658247
3-DEHYDROQUINATE-DEHYDRATASE-RXN	0.25588272308192705	0.025510648249432496
3-DEHYDROQUINATE-SYNTHASE-RXN	0.1372015643682819	0.03657686881583637
