# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	-1.5591500357109571e-18	1.0603643250929486e-16
1.1.1.127-RXN	0.0	0.0
1.1.1.215-RXN	-2.171372444957199e-09	2.5492171389264826e-08
1.1.1.251-RXN	0.0	0.0
1.1.1.271-RXN	0.0	0.0
1.1.1.274-RXN	-2.171372444957199e-09	2.5492171389264826e-08
1.1.1.283-RXN	9.640202750586112e-25	2.6206713011156182e-21
1.1.1.39-RXN	0.33611847694575336	0.18197788975743856
1.1.1.83-RXN	0.0	0.0
1.11.1.15-RXN	0.0	0.0
1.13.11.16-RXN	0.0	0.0
1.3.1.9-RXN	1.6752284683170343e-18	1.0172513385308368e-16
1.5.1.20-RXN	0.0006448358759551891	0.08837426434312862
1.7.2.2-RXN	0.0	0.0
1.7.2.3-RXN	0.0	0.0
1.8.1.4-RXN	0.0	0.0
1.8.4.12-RXN	0.0	0.0
1.8.4.13-RXN	-2.7296095668003824e-20	1.7726329156189095e-17
1.8.4.14-RXN	0.0	0.0
1.8.4.4-RXN	0.0	0.0
1.8.4.8-RXN	-0.04918424183328982	0.012022025962024552
1.97.1.4-A-RXN	0.0	0.0
1PFRUCTPHOSN-RXN	0.0	0.0
1TRANSKETO-RXN	-3.278222780042982	4.901216537413679
2-DEHYDROPANTOATE-REDUCT-RXN	-0.0030714396688024457	0.004777346649046586
2-ISOPROPYLMALATESYN-RXN	0.48838473092697965	0.07124544831477414
2-METHYLCITRATE-DEHYDRATASE-RXN	0.0	0.0
2-METHYLCITRATE-SYNTHASE-RXN	0.0	0.0
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	0.00019669170822081373	0.0008707297973229656
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	0.00019669170822081373	0.0008707297973229656
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	0.00019669170822081373	0.0008707297973229656
2-OCTAPRENYLPHENOL-HYDROX-RXN	0.00019669170822081373	0.0008707297973229656
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	0.0	0.0
2.1.1.34-RXN	0.0	0.0
2.1.1.63-RXN	0.0	0.0
2.1.1.72-RXN	0.0	0.0
2.1.1.77-RXN	0.0	0.0
2.1.1.79-RXN	7.981525861304534e-22	5.212506296936573e-18
2.3.1.118-RXN	0.0	0.0
2.3.1.128-RXN	0.0	0.0
2.3.1.157-RXN	0.052207849022997264	0.3882067583345307
2.3.1.179-RXN	3.1439189440720273e-19	1.9561501873841707e-17
2.3.1.180-RXN	0.2219612383955887	0.2073033222676381
2.3.1.41-RXN	0.0	0.0
2.3.1.49-RXN	6.29264332434515e-20	4.011369192286056e-17
2.4.1.230-RXN	7.154743135528116e-22	2.93901379866212e-19
2.4.1.78-RXN	0.0	0.0
2.5.1.19-RXN	0.25085776969187235	0.032411560304106884
2.5.1.25-RXN	0.0	0.0
2.5.1.64-RXN	0.0003727524674447827	0.0023423023917288166
2.6.1.57-RXN	9.469060331353206e-08	1.2999258846162253e-05
2.6.1.82-RXN	0.0002785485857336816	0.006530251512976016
2.7.1.121-RXN	0.005625814965901754	1.1096773703406095
2.7.1.148-RXN	0.1140206957217177	2.126169517911514
2.7.10.1-RXN	0.0	0.0
2.7.13.1-RXN	0.0	0.0
2.7.13.2-RXN	0.0	0.0
2.7.3.9-RXN	6.872888754051607e-05	0.04358129743936774
2.7.7.1-RXN	-5.332348298843216e-22	3.462874774111647e-19
2.7.7.13-RXN	0.012435532549896053	0.030886995538393403
2.7.7.60-RXN	0.1140206957217177	2.126169517911514
2.7.7.61-RXN	0.0	0.0
2.7.8.25-RXN	0.0	0.0
2.7.9.3-RXN	5.46594878024449e-10	2.0969754925655647e-08
2.8.1.6-RXN	4.0006483102008893e-05	4.62339821765042e-05
2.9.1.1-RXN	5.46594878024449e-10	2.0969754925655647e-08
2OXOGLUTARATEDEH-RXN	2.8183632930370093e-05	0.0033927893311353446
2OXOGLUTDECARB-RXN	4.6861855783776455e-06	0.0012841996495311157
2PGADEHYDRAT-RXN	-6.396758964501588	7.376015135410454
2TRANSKETO-RXN	2.997989238286767	4.894326247464084
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	0.003071439668802448	0.004777346649046586
3-DEHYDROQUINATE-DEHYDRATASE-RXN	0.2508893948974438	0.03241561856978335
3-DEHYDROQUINATE-SYNTHASE-RXN	0.11865890730424707	0.042526834649116385
3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN	-9.611175399029618e-25	7.410693604739969e-21
3-HYDROXYDECANOYL-ACP-DEHYDR-RXN	0.5076600340062013	0.4507904995951107
3-ISOPROPYLMALDEHYDROG-RXN	0.4882219961264781	0.07174636198493543
3-ISOPROPYLMALISOM-RXN	-0.06617784295384084	0.1683585427361066
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN	0.00019669170822081373	0.0008707297973229656
3-OXOACYL-ACP-REDUCT-RXN	-0.6960160039843087	0.6265310067807126
3-OXOACYL-ACP-SYNTH-BASE-RXN	0.044721461913117946	0.12286178078901011
3-OXOACYL-ACP-SYNTH-RXN	0.18835596997809761	0.20387091138856644
3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN	0.0	0.0
3.1.3.16-RXN	0.0	0.0
3.1.3.68-RXN	0.0	0.0
3.1.3.74-RXN	0.008856029195258013	1.027710257260443
3.1.4.14-RXN	0.001720055610814955	0.0018578831592560513
3.2.1.17-RXN	0.0	0.0
3.2.1.21-RXN	0.0	0.0
3.2.1.52-RXN	-3.175588975185146e-21	2.086720759252365e-18
3.2.2.10-RXN	0.023545539037942216	0.012247445349889398
3.2.2.23-RXN	0.0	0.0
3.4.11.1-RXN	0.0	0.0
3.4.11.18-RXN	0.0	0.0
3.4.11.2-RXN	0.0	0.0
3.4.11.4-RXN	0.0	0.0
3.4.11.9-RXN	0.0	0.0
3.4.13.18-RXN	0.05156940391178452	0.04113089978409996
3.4.13.21-RXN	0.0	0.0
3.4.13.22-RXN	0.00679310363853106	0.016475765001721005
3.4.13.9-RXN	0.0	0.0
3.4.15.5-RXN	0.0	0.0
3.4.17.8-RXN	0.0	0.0
3.4.19.12-RXN	0.0	0.0
3.4.21.102-RXN	0.0	0.0
3.4.21.107-RXN	0.0	0.0
3.4.21.53-RXN	0.0	0.0
3.4.21.92-RXN	0.0	0.0
3.4.23.43-RXN	0.0	0.0
3.4.24.55-RXN	0.0	0.0
3.5.1.88-RXN	0.0	0.0
3.5.2.17-RXN	0.0	0.0
3.6.1.41-RXN	0.0	0.0
3.6.3.23-RXN	0.0	0.0
3.6.3.3-RXN	0.0	0.0
3.6.3.39-RXN	-6.35368485037535e-23	4.376734134686657e-20
3.6.3.53-RXN	0.0	0.0
325-BISPHOSPHATE-NUCLEOTIDASE-RXN	0.05090429744410418	0.011843156517713938
3PGAREARR-RXN	6.054805388918687	7.441583384772791
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	0.0	0.0
4-NITROPHENYLPHOSPHATASE-RXN	0.0	0.0
4.1.2.28-RXN	0.0	0.0
4.2.1.58-RXN	0.06384906758176169	0.15833684160021153
4.2.1.59-RXN	0.07832673033060845	0.16173775417942216
4.2.1.61-RXN	0.10797546170524547	0.15711141816805593
4.2.1.99-RXN	0.0	0.0
4.2.99.18-RXN	0.0	0.0
4.3.1.15-RXN	0.0	0.0
4.3.1.17-RXN	0.0	0.0
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN	0.00019669170822081373	0.0008707297973229656
5-FORMYL-THF-CYCLO-LIGASE-RXN	0.0	0.0
5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN	0.0	0.0
5-NUCLEOTID-RXN	1.6519409927639067e-05	0.0010273385696305964
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	0.002134294262711592	0.010952395123574914
5.1.3.20-RXN	0.02815787153486922	0.02800992501439773
5.3.1.17-RXN	0.0	0.0
5.3.3.14-RXN	1.3721856593063158e-18	7.637309680709906e-16
5.4.2.10-RXN	0.052207849022997264	0.3882067583345307
6-PHOSPHO-BETA-GLUCOSIDASE-RXN	0.0	0.0
6PFRUCTPHOS-RXN	0.011769462255233908	0.05111027143233723
6PGLUCONOLACT-RXN	10.118893938524863	10.359394794044855
7-ALPHA-HYDROXYSTEROID-DEH-RXN	0.0	0.0
ABC-10-RXN	0.0	0.0
ABC-11-RXN	0.0	0.0
ABC-12-RXN	-2.852598480989809e-20	1.7496617721115197e-17
ABC-13-RXN	0.0	0.0
ABC-14-RXN	1.1468606843099907e-21	9.418301170077143e-19
ABC-15-RXN	0.0	0.0
ABC-16-RXN	0.0	0.0
ABC-18-RXN	0.0	0.0
ABC-19-RXN	0.0	0.0
ABC-2-RXN	0.0	0.0
ABC-20-RXN	0.0	0.0
ABC-22-RXN	0.0	0.0
ABC-23-RXN	0.0	0.0
ABC-24-RXN	0.0	0.0
ABC-25-RXN	0.0	0.0
ABC-26-RXN	0.0	0.0
ABC-27-RXN	0.0	0.0
ABC-28-RXN	0.0	0.0
ABC-3-RXN	0.0	0.0
ABC-32-RXN	0.0	0.0
ABC-33-RXN	0.0	0.0
