# Column descriptions:
# id	Object ID, according to EcoCyc
# complex-count-avg	A floating point number
# complex-count-std	A floating point number
# complex-concentration-avg	A floating point number in mM units
# complex-concentration-std	A floating point number in mM units
# relative-complex-mass-to-total-protein-mass	A floating point number
# relative-complex-mass-to-total-cell-dry-mass	A floating point number
id	complex-count-avg	complex-count-std	complex-concentration-avg	complex-concentration-std	relative-complex-mass-to-total-protein-mass	relative-complex-mass-to-total-cell-dry-mass
1-PFK	41.51107078900867	38.748090499071694	6.775779520224994e-05	6.179945093248247e-05	2.6571955011215037e-05	1.3688474756080318e-05
2OXOGLUTARATEDEH-CPLX	159.02325399366705	45.761682215614364	0.0002576773831744119	5.247421686687416e-05	0.0036464495881836445	0.0018784591918849893
E1O	0.0	0.0	0.0	0.0	0.0	0.0
E2O	22.56276372433913	7.84642115510457	3.690349178474012e-05	1.1725957933102818e-05	0.00022596936380677723	0.00011640754061231418
E3-CPLX	4470.800728169732	1023.9932993660486	0.007252929575683282	0.0009240790052179369	0.004297330971256101	0.0022137590739459653
3-ISOPROPYLMALDEHYDROG-CPLX	1452.0466692757439	696.0990775282266	0.002324438631939868	0.0009158195723143305	0.0010879558254619367	0.0005604576647175826
3-ISOPROPYLMALISOM-CPLX	2987.91642414108	1526.5612865457617	0.004765634733979484	0.002007920314402786	0.0020501267783834456	0.0010561175736155531
3-METHYL-2-OXOBUT-OHCH3XFER-CPLX	255.92233488692023	82.8610024885596	0.00041464087547948505	0.0001070810808930443	0.0006850763829163261	0.0003529153488924313
3-OXOACYL-ACP-SYNTHII-CPLX	575.0082660310006	180.87955307578062	0.0009316769755698722	0.00022377784144922918	0.0004693682802321166	0.0002417938707389213
6PFK-1-CPX	521.732586188494	148.01297574373282	0.0008439208063455944	0.00016829635332963306	0.0006894002797363858	0.0003551427932955361
6PFK-2-CPX	73.18896834714958	79.31669978206743	0.00011828633941513068	0.00012222196524796754	4.504256935531264e-05	2.3203564559286854e-05
6PGLUCONDEHYDROG-CPLX	2241.216894960923	891.944964102345	0.0036406991146227534	0.0012689001298669359	0.002187829611898576	0.0011270548365913873
7-ALPHA-HYDROXYSTEROID-DEH-CPLX	110.20914362970079	55.41196794004457	0.00017798152860778338	8.08215052986299e-05	0.00011192519375507394	5.7657977692612064e-05
7KAPSYN-CPLX	47.7121262793373	28.52003985561128	7.733243559854242e-05	4.307441403330267e-05	3.763845374638971e-05	1.9389353314345896e-05
ABC-10-CPLX	96.15833303684728	61.94203564070921	0.00015299528474583627	8.767880842238517e-05	0.00014830768690047097	7.640032611122997e-05
ABC-11-CPLX	31.204371390282372	21.540281350243017	5.0563223673383556e-05	3.259555168085395e-05	4.7704636487438393e-05	2.4574921643164e-05
ABC-12-CPLX	256.4474757177927	90.7721703619166	0.00041651796506729657	0.000124634793331802	0.0003146651345218727	0.00016209894035660251
ABC-13-CPLX	24.874868656681016	20.082956864385945	4.037937342358095e-05	3.1562063576808505e-05	3.282965983296239e-05	1.6912115412077874e-05
ABC-14-CPLX	99.58079956357254	44.31148980915656	0.00016139757512913095	6.3557270904881e-05	0.00012967677645765385	6.680266018218347e-05
ABC-15-CPLX	201.70678241481957	71.15180685000266	0.0003247244065147434	8.892581356783038e-05	0.00033104754029257257	0.00017053829484675733
ABC-16-CPLX	19.200834904709385	17.580013099633028	3.16103581249131e-05	2.8436454398372625e-05	3.907607739701462e-05	2.012994146610279e-05
ABC-18-CPLX	111.43800713938403	63.714030250970964	0.00018162110374327675	9.838902852236747e-05	0.00017250632818506447	8.886619436276797e-05
ABC-19-CPLX	51.961471045172615	24.84301385553586	8.403138367088606e-05	3.5792177952565e-05	5.733960331656153e-05	2.953835019633061e-05
ABC-2-CPLX	42.75027573202405	34.864687645400465	6.973157296390057e-05	5.446521976953033e-05	8.675757747940998e-05	4.469294444930201e-05
ABC-20-CPLX	3.736812893585228	24.6029661132278	6.297222953240533e-06	4.2529961210036884e-05	6.409887553470339e-06	3.3020372015517747e-06
ABC-21-CPLX	114.07059925759894	78.58735343490899	0.00018441921325049534	0.00012115061014918529	6.833667980511699e-05	3.520346606156301e-05
ABC-22-CPLX	315.2166245656479	118.91674927583928	0.0005090189445177187	0.0001551929285695769	0.0006030824093976064	0.00031067636285666536
ABC-23-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ABC-24-CPLX	66.87836482015156	43.053985023063284	0.00010885819467560069	6.553361307555836e-05	0.0001173813692478912	6.046871256201293e-05
ABC-25-CPLX	26.683983823721256	20.754341135433123	4.322424349557712e-05	3.114247078659445e-05	4.826429267229346e-05	2.486322709736334e-05
ABC-26-CPLX	25.67463621161988	22.240465092927227	4.1415273251509435e-05	3.400997965478941e-05	4.859157312768376e-05	2.5031824788044277e-05
ABC-27-CPLX	28.647641749979247	34.98323019010581	4.591770311598276e-05	5.398233980246535e-05	4.388290863997063e-05	2.2606168303690405e-05
ABC-28-CPLX	66.58226776247909	33.47307300951854	0.00010869948792119475	5.145227867881838e-05	9.654921726483992e-05	4.973708267574862e-05
ABC-29-CPLX	35.04051896917731	33.36732094479704	5.7446082010360856e-05	5.251063100871874e-05	4.513586381737282e-05	2.3251624963131957e-05
ABC-3-CPLX	27.957827824622573	10.996791572322207	4.5260318047311723e-05	1.5112919716579508e-05	3.62773279464897e-05	1.868817283500528e-05
ABC-304-CPLX	61.84246628953642	34.18905537816515	0.00010015999631450236	5.2203046022778295e-05	0.00010167449447174217	5.2377356138314115e-05
ABC-32-CPLX	5.986340294825726	7.177794057924468	9.626299226875876e-06	1.125911797188123e-05	1.1652591301780778e-05	6.002802647002286e-06
ABC-33-CPLX	9.431572206211976	29.378408990564036	1.464608836169378e-05	4.2222638475485315e-05	1.558762915705854e-05	8.029927347591903e-06
ABC-34-CPLX	36.489394101113604	24.63210560380158	5.961302663539764e-05	3.837388219141809e-05	6.652897024975841e-05	3.427222910122616e-05
ABC-35-CPLX	12.226773876021394	24.502210312821454	2.0111067421617542e-05	4.017277631640092e-05	6.185131666825719e-06	3.1862547806001806e-06
ABC-4-CPLX	69.11205512268593	38.77618957096695	0.00011129869388808705	5.616569793445223e-05	8.651863361938716e-05	4.456985313010241e-05
ABC-40-CPLX	27.712543731691987	37.88416672412927	4.4611028988766056e-05	6.24018664137569e-05	3.513544403418663e-05	1.8099934254090262e-05
ABC-41-CPLX	12.184926649351882	13.477011477943863	1.981053799907771e-05	2.1758445734026407e-05	2.3903999200806698e-05	1.231408413462629e-05
ABC-42-CPLX	18.858426726438253	26.965249447729402	3.0383871472139888e-05	4.236150111974423e-05	2.830941013903117e-05	1.4583520327506864e-05
ABC-45-CPLX	52.66332230405237	23.250172023599177	8.49927971431618e-05	3.315770842800667e-05	0.0001262051839054051	6.501427814575458e-05
ABC-46-CPLX	20.771644074429858	38.52731919143693	3.4210134111584976e-05	6.083111499451787e-05	3.156737870868135e-05	1.6261854514921264e-05
ABC-48-CPLX	13.772182493091876	25.87479990246305	2.1872977722253792e-05	3.8533297909245035e-05	1.6078546502342394e-05	8.282822164153342e-06
ABC-49-CPLX	41.279318319279895	22.26766880863912	6.664352852940429e-05	3.231477062225097e-05	7.551164285330732e-05	3.889962995012559e-05
ABC-5-CPLX	5.4636472527602855	6.666471354743547	8.671473361255387e-06	9.925081531019628e-06	7.951045230433582e-06	4.095960642538592e-06
ABC-51-CPLX	13.515686483794072	30.18051498560148	2.18091993088273e-05	4.706855223285267e-05	1.8255103582521494e-05	9.404069984820832e-06
ABC-52-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ABC-54-CPLX	38.72468780019212	21.696442872557846	6.236956284448522e-05	3.164887507236198e-05	3.210959334293296e-05	1.6541174998875037e-05
ABC-55-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ABC-56-CPLX	4.933205251360871	16.411748295964834	7.743069116084177e-06	2.5443807591535194e-05	6.918995494451295e-06	3.5643028570256206e-06
ABC-57-CPLX	13.707790467380605	17.881392047303994	2.2326057857662843e-05	2.8299965093338265e-05	1.907657317312558e-05	9.82724794628907e-06
ABC-58-CPLX	18.15365567296403	26.695076119922323	2.9718242541030627e-05	4.2222080322809164e-05	3.7735891338147934e-05	1.9439548040872894e-05
ABC-59-CPLX	9.196162284602886	34.159168381440644	1.4616242267876467e-05	5.300958815728685e-05	1.7239175775162304e-05	8.880717369660719e-06
ABC-6-CPLX	89.77699031083597	64.20955415662101	0.0001454900372375158	9.725683062144777e-05	0.00010895359327391818	5.612716529456726e-05
ABC-60-CPLX	6.2571293034949775	21.83185491602922	9.971725562313791e-06	3.45850113355407e-05	7.390880236561291e-06	3.8073930766735873e-06
ABC-61-CPLX	18.125774125069675	24.489715672700587	2.9189880325173047e-05	3.8672987328304324e-05	1.9573427602399595e-05	1.0083201236504016e-05
ABC-62-CPLX	32.410272648569155	16.61528229427708	5.22838654508484e-05	2.4171557844873972e-05	4.287309348283833e-05	2.208596460468224e-05
ABC-63-CPLX	25.690693895945255	14.373472772095798	4.119259572830782e-05	2.0113318432853974e-05	3.532111368578494e-05	1.8195581500888665e-05
ABC-64-CPLX	1.7420429074607748	7.195509210812342	2.7135594732937794e-06	1.0933501903722935e-05	2.4862731526536124e-06	1.2807972643508922e-06
ABC-7-CPLX	232.0928262235979	91.58582697861942	0.00037579151634865003	0.00012375895899360414	0.0004018117209276398	0.00020699228176074215
ABC-70-CPLX	15.99173396899942	11.464296428731146	2.5882168172817513e-05	1.7582791370720787e-05	2.7540584038673066e-05	1.4187461525581083e-05
ABC-8-CPLX	621.5274344469349	203.2486461059595	0.0010053042689828382	0.00025518783287020936	0.0011994814057090905	0.0006179097825322502
ABC-9-CPLX	89.77943335586627	49.76529753799484	0.0001473973665667224	7.840176436687089e-05	0.00013501108220314703	6.955061416252022e-05
ACETOACETYL-COA-TRANSFER-CPLX	25.124865691820542	30.683214962535484	4.134785534386438e-05	4.960974926694051e-05	2.214634265323785e-05	1.140863185341097e-05
ATOA-CPLX	1.108751082174073	2.642557325856688	1.83759206049409e-06	4.388824421951023e-06	4.827190537231783e-07	2.486714876033715e-07
ATOD-CPLX	1.4868514367713856	2.523249824141017	2.3911442665060604e-06	3.992940778041795e-06	6.632536422646117e-07	3.4167341978358693e-07
ACETOLACTSYNI-CPLX	619.0953902349355	259.25630021652114	0.0010022488017961749	0.0003588498742281704	0.0008398721195984823	0.0004326579772774423
ACETOLACTSYNII-CPLX	0.0	0.0	0.0	0.0	0.0	0.0
ACETOLACTSYNIII-CPLX	105.66935875997676	50.89689493475797	0.00017093696557452887	7.348176672605608e-05	0.0001622394461971914	8.357723632955813e-05
ACETYL-COA-ACETYLTRANSFER-CPLX	57.29332194826912	71.67833893248677	9.447965050690011e-05	0.00011585431410661692	8.769685478126139e-05	4.517681075232434e-05
ACETYL-COA-CARBOXYLTRANSFER-CPLX	535.4597099180512	179.99565270344578	0.0008634853126120248	0.0002131582392336092	0.0006962907972223466	0.0003586924257792241
ACETYLGLUTKIN-CPLX	118.10400967730459	42.87699901254665	0.00019168238878730393	5.970343118349651e-05	6.082483350714215e-05	3.1333757627314e-05
ACETYLORNDEACET-CPLX	226.01828963128995	102.57386720242118	0.00036448404994913374	0.0001429841949744516	0.00018147019128466143	9.348390554374825e-05
ACETYLORNTRANSAM-CPLX	151.4754450255571	54.52775907837199	0.0002454056967778928	7.190501835920056e-05	0.0001257098398153483	6.47591029029298e-05
ACNEULY-CPLX	52.50949585512506	42.05640091022077	8.607953831082388e-05	6.551189338303391e-05	6.491152996735954e-05	3.3439008870884065e-05
ACSERLYA-CPLX	6755.155946917138	1638.181465037222	0.010935281231416462	0.0014947759721710056	0.004418517625527924	0.0022761880693689045
ACSERLYB-CPLX	293.17151362056904	122.86597263131395	0.00047408112839119145	0.00016767748818316796	0.00018159476083051766	9.354807722713058e-05
ACYLCOASYN-CPLX	27.924476702126398	18.49132525329335	4.5183891728720146e-05	2.772529508749216e-05	3.301044718700982e-05	1.7005247555762907e-05
ADCLY-CPLX	656.9738119804082	167.2962050447765	0.0010632027111768644	0.00016281734110654676	0.0003702294663988621	0.00019072276400509285
ADENPRIBOSYLTRAN-CPLX	910.3302569941059	269.3817780066275	0.0014725475943501815	0.00031608480371118837	0.0003428121066102381	0.0001765987811371951
ADENYLOSUCCINATE-SYN-DIMER	1973.3871396212094	483.8499673591779	0.003195826600038594	0.0004584440557557644	0.0017716746746553132	0.0009126736835799396
ADENYLYLSULFKIN-CPLX	329.5547941793859	103.04632138877224	0.000530360555929683	0.00011162842383562414	0.00013948258712765513	7.185409850362287e-05
ADHC-CPLX	137.13492961421235	151.41106277462333	0.00022124777189055374	0.00023372266974033126	0.00010235135894656527	5.272604114372652e-05
ADHE-CPLX	60.83087012725181	21.28596580018262	9.864685870037965e-05	2.846320888705924e-05	0.0022179881951751405	0.0011425909537376852
AERGLYC3PDEHYDROG-CPLX	7225.604371390283	1461.1766125010395	0.011749992704598776	0.0012275416045777678	0.007777266952483534	0.004006439206503104
AGMATIN-CPLX	535.925631811767	249.20694680937686	0.0008739181828457107	0.0003708443068072909	0.0003409542968179151	0.00017564173516774803
AIRS-CPLX	675.3856287283121	202.91787239288473	0.0010949267365561695	0.00024841144899347443	0.0004718604839336367	0.00024307772311037344
AKBLIG-CPLX	61.93828346438016	87.67711686092794	9.982109348579833e-05	0.00013649452072039145	5.064158179750305e-05	2.6087881518334666e-05
ALAS-CPLX	584.6853334282089	164.94093235899285	0.000944704935576525	0.000179893959080405	0.0010646960767131501	0.0005484754645578219
ALD-CPLX	333.4335147827943	112.70233010037089	0.0005426024902124437	0.0001575505811585178	0.0006609797832779054	0.0003405020471342927
ALKAPHOSPHA-CPLX	12.03394172270253	22.08276748196642	1.9285805935717535e-05	3.457185154183395e-05	1.1282202820355017e-05	5.811997966812229e-06
ALPHA-SUBUNIT-CPLX	0.11773579535347066	0.3632004161092423	1.9821198055679677e-07	6.183143593333616e-07	1.9044546610979279e-07	9.810749544599067e-08
ALPHAGALACTOSID-CPLX	14.278670793752447	21.335967759463696	2.240515736102846e-05	3.1587812165293664e-05	1.3714506259971766e-05	7.064992871337275e-06
AMINEOXID-CPLX	11.87623960816404	38.16337253637123	1.886150524768661e-05	5.9950080764482735e-05	1.900218976883915e-05	9.788929525555014e-06
AMP-NUCLEOSID-CPLX	209.46884168831014	79.97073013750251	0.000339758224511739	0.00011152879892830863	0.0006434326207578704	0.00033146267117964575
ANGLYC3PDEHYDROG-CPLX	179.04207492795388	140.03706320816607	0.0002885998053631093	0.0002032601052941711	0.00025200525173202837	0.00012981986177823955
ANSA-CPLX	107.38326869937501	47.275199841494334	0.0001733104132643399	6.230677317792617e-05	0.00015118898607967935	7.788462002421691e-05
ANSB-CPLX	4.501115973482288	9.680766223511755	7.395928338215971e-06	1.5066701251686147e-05	6.29162433515434e-06	3.241114206694674e-06
ANTHRANSYN-CPLX	272.2008681111467	125.33566598260629	0.0004428294828757073	0.0001856811168809742	0.0005902981515155109	0.0003040905850612256
APHA-CPLX	14.331525954388587	13.462431248382234	2.3420146991498193e-05	2.1708158692270404e-05	1.4190980882576934e-05	7.310447556199226e-06
APORNAP-CPLX	2307.824629688927	664.2712344877818	0.003699955278762061	0.0005614099825248496	0.008288854990121601	0.004269982477435397
APP-UBIOX-CPLX	15.87824148195586	36.12434975437343	2.485375535489914e-05	5.3950514013810496e-05	1.565190742099143e-05	8.063040131082567e-06
ARABISOM-CPLX	2.318079719168416	6.692877325075077	3.754448916064372e-06	1.0713804119695972e-05	7.394752354150576e-06	3.8093877881598564e-06
ARGDECARBOXBIO-CPLX	147.5364001850073	69.61300058221879	0.00024011285747723758	0.0001026330129637124	0.0004133387797494032	0.00021293041667128844
ARGDECARBOXDEG-CPLX	0.3083502330380332	2.207504820450932	4.6073666003784473e-07	3.1733828866865028e-06	2.4677481108707964e-06	1.271254136391644e-06
AROC-CPLX	62.887871348774325	29.317956443315484	0.00010193868059552507	4.211331142671655e-05	9.334968661160857e-05	4.8088852631719966e-05
AROD-CPLX	267.38635689804437	173.86171972970286	0.0004301047626419575	0.00025309976400145104	0.00013924897094282827	7.173375172269295e-05
AROF-CPLX	127.54235125295004	64.52313878367909	0.0002050301973394454	8.934276731094417e-05	9.384438151212765e-05	4.83436934462125e-05
AROG-CPLX	334.4428718824492	176.9029246070093	0.0005369356486105959	0.0002469119200047563	0.00048214468858608187	0.00024837560486999345
AROH-CPLX	246.50681799314523	106.90676958108851	0.0003990489135227338	0.00015054522255402645	0.00018108803465737212	9.328703853327384e-05
ASNS-CPLX	1639.9262651059641	492.19504282134625	0.002651726855195647	0.0005700775854419025	0.0016346750971286002	0.000842098701130339
ASNSYNA-CPLX	1105.526089586224	265.85667055314224	0.0017927884326487144	0.000264613649455989	0.0007682185455172678	0.00039574582160129186
ASNSYNB-CPLX	235.8378173883137	135.05952567119027	0.0003787935007267784	0.00018213855941061818	0.00028019591318698866	0.00014434220902444561
ASP-SEMIALDEHYDE-DEHYDROGENASE-CPLX	4746.800514699778	1251.9417674073325	0.00767677674971515	0.001284588556831024	0.0036022099493694107	0.0018556692549431585
ASPAMINOTRANS-DIMER	3479.766181615493	919.4481119056516	0.00562547212345227	0.0008920418376398956	0.0028753542073343915	0.0014812313759102063
ASPARTASE-CPLX	392.75463526286455	106.72797566029287	0.0006353341496361597	0.00011377479529101021	0.0007798162804320856	0.0004017203651206599
ASPCARBCAT-TRIMER	756.216406351917	210.29840619926404	0.0012194747346948947	0.00020945213463787444	0.0007405733363053678	0.0003815044626849481
ASPCARBREG-DIMER	1.0067788569869902	0.816471345206786	1.7008999852831116e-06	1.4574870174825636e-06	3.2692219414266664e-07	1.6841313331426015e-07
ASPCARBTRANS-CPLX	868.6028083158407	262.46826086756073	0.0013949901352889725	0.00026391602496357526	0.002547430439077526	0.0013123022842491565
ASPKINIHOMOSERDEHYDROGI-CPLX	338.91145266303766	89.3137337965315	0.0005501134849086529	0.00010417405933138334	0.0011455118186987784	0.0005901074876286598
ASPKINIIHOMOSERDEHYDROGII-CPLX	57.42896312899515	35.309664534740065	9.280704535351926e-05	5.235188335909446e-05	9.679322098701481e-05	4.9862780570012365e-05
ASPKINIII-CPLX	563.4321438313114	135.69190635403504	0.0009103311880221234	0.00011320124636837603	0.0005184470261936764	0.0002670766613680392
ASPS-CPLX	476.32946715527567	144.94166915393134	0.000772947341975535	0.00018035510585268834	0.0005953773333623447	0.00030670711261678485
ATPA-CPLX	111.55703324201563	44.87327607390599	0.00017940142221744163	5.9322514794385586e-05	0.00017524432058759886	9.02766641557739e-05
ATPASE-1-CPLX	9.128746101208478	37.36983650105011	1.4677137449358122e-05	5.825581933547143e-05	1.339485887172703e-05	6.90032733570061e-06
ATPD-CPLX	237.28382727908826	77.39279493994799	0.0003847520854221507	0.00010132850117161934	0.0003395965273095078	0.00017494228367339752
ATPE-CPLX	6.026899586105478	9.471879301812788	1.0271156060613124e-05	1.578891008112362e-05	4.717629126391615e-06	2.4302745950723325e-06
ATPF-CPLX	7.952593066970269	11.186777205503668	1.2238319487158326e-05	1.6766616014385574e-05	2.603839755292318e-06	1.3413613994210751e-06
ATPSYN-CPLX	779.9406600965359	194.61113125873047	0.0012622077488496565	0.0001900797001797268	0.003919373098252846	0.002019055041017893
F-O-CPLX	0.00854354194091626	0.21170112741927535	1.5980865634265242e-08	4.005727314412205e-07	1.1939930516457768e-08	6.15082470954446e-09
F-1-CPLX	64.10170657368865	27.238648171810627	0.00010427996477630504	3.992923332713422e-05	0.0002325405369702476	0.00011979266368391476
B1-CPLX	161.60458723212486	53.793767112702426	0.0002607658041345843	6.541328749620217e-05	0.00026286326650878033	0.0001354133403578166
B2-CPLX	7.115665136798662e-06	0.002667510919208033	1.2109483552793935e-11	4.6107348084740325e-09	5.869838820020971e-12	3.0238324758643067e-12
BADH-CPLX	31.1697702826105	24.128880684421834	5.076431080733883e-05	3.800367016443065e-05	6.25463371714459e-05	3.222058584305408e-05
BETAGALACTOSID-CPLX	0.16882152725892718	1.450889141752608	2.674855676272956e-07	2.3514703823795256e-06	7.45693071645151e-07	3.841418812688218e-07
BIOTIN-CARBOXYL-CPLX	869.8080027513905	235.75486507810714	0.0014032394557363568	0.00022774226337523115	0.000813627746269982	0.00041913825538852977
