# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	-2.3696342098490945e-18	1.0257836719754635e-16
1.1.1.127-RXN	0.0	0.0
1.1.1.215-RXN	-3.3106284773942816e-10	9.237227152552981e-09
1.1.1.251-RXN	0.0	0.0
1.1.1.271-RXN	1.3671656472077578e-13	8.458005386372763e-11
1.1.1.274-RXN	-3.3106284773942816e-10	9.237227152552981e-09
1.1.1.283-RXN	2.3638125575442413e-20	1.2073297784422846e-17
1.1.1.39-RXN	0.10369046152206446	0.13459140531125255
1.1.1.83-RXN	0.0	0.0
1.11.1.15-RXN	0.0	0.0
1.13.11.16-RXN	0.0	0.0
1.3.1.9-RXN	2.3529854759982736e-18	6.421398788510004e-17
1.5.1.20-RXN	0.41088657583571325	1.9030822960945852
1.7.2.2-RXN	3.931184664753854e-12	1.4041357483420994e-09
1.7.2.3-RXN	0.0	0.0
1.8.1.4-RXN	0.0	0.0
1.8.4.12-RXN	0.0	0.0
1.8.4.13-RXN	1.0185841992782998e-20	6.2976773979052775e-18
1.8.4.14-RXN	0.0	0.0
1.8.4.4-RXN	0.0	0.0
1.8.4.8-RXN	-0.07007833792725031	0.022562856427754057
1.97.1.4-A-RXN	0.0	0.0
1PFRUCTPHOSN-RXN	0.0	0.0
1TRANSKETO-RXN	-0.12355338015599948	7.317042681105383
2-DEHYDROPANTOATE-REDUCT-RXN	-0.005280882081271598	0.005308506320622145
2-ISOPROPYLMALATESYN-RXN	0.17627471813927753	0.2338777100804402
2-METHYLCITRATE-DEHYDRATASE-RXN	0.0	0.0
2-METHYLCITRATE-SYNTHASE-RXN	0.0	0.0
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	0.00024202415888931498	0.00016732370659964082
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	0.00024202415888931498	0.00016732370659964082
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	0.00024202415888931498	0.00016732370659964082
