# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN	-1.9452605072375194e-19	1.057254355031934e-16
1.1.1.127-RXN	0.0	0.0
1.1.1.215-RXN	-3.790341588052249e-09	4.2287274978387794e-08
1.1.1.251-RXN	0.0	0.0
1.1.1.271-RXN	0.0	0.0
1.1.1.274-RXN	-3.790341588052249e-09	4.2287274978387794e-08
1.1.1.283-RXN	-2.102971277884244e-21	2.648605814401143e-18
1.1.1.39-RXN	0.014236083698555977	0.04141543105168982
1.1.1.83-RXN	0.0	0.0
1.11.1.15-RXN	0.0	0.0
1.13.11.16-RXN	0.0	0.0
1.3.1.9-RXN	1.6826707199044743e-19	3.561450107765637e-17
1.5.1.20-RXN	-0.004079814430653167	0.03682947195227427
1.7.2.2-RXN	-1.3266198489063562e-26	9.585946100714664e-24
1.7.2.3-RXN	0.0	0.0
1.8.1.4-RXN	7.248466244347561e-23	5.2376275531018293e-20
1.8.4.12-RXN	0.0	0.0
1.8.4.13-RXN	-2.0004909886423217e-22	5.392601545394342e-19
1.8.4.14-RXN	3.2855192352603033e-21	2.2970702513182622e-18
1.8.4.4-RXN	0.0	0.0
1.8.4.8-RXN	-0.05899876128580816	0.04100372362927049
1.97.1.4-A-RXN	0.0	0.0
1PFRUCTPHOSN-RXN	0.0	0.0
1TRANSKETO-RXN	-3.9133910087306347	3.7650272734816284
2-DEHYDROPANTOATE-REDUCT-RXN	-0.0032047120284642424	0.04482424510292849
2-ISOPROPYLMALATESYN-RXN	0.3787681973546891	0.10731695474170797
2-METHYLCITRATE-DEHYDRATASE-RXN	0.0	0.0
2-METHYLCITRATE-SYNTHASE-RXN	0.0	0.0
2-OCTAPRENYL-6-METHOXYPHENOL-HYDROX-RXN	0.00010644863191743337	0.0006115981994008404
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN	0.00010644863191743337	0.0006115981994008404
2-OCTAPRENYL-METHOXY-BENZOQ-METH-RXN	0.00010644863191743337	0.0006115981994008404
2-OCTAPRENYLPHENOL-HYDROX-RXN	0.00010644863191743337	0.0006115981994008404
2-OXOPENT-4-ENOATE-HYDRATASE-RXN	0.0	0.0
2.1.1.34-RXN	0.0	0.0
2.1.1.63-RXN	0.0	0.0
2.1.1.72-RXN	0.0	0.0
2.1.1.77-RXN	0.0	0.0
2.1.1.79-RXN	-7.650809250658256e-22	1.0729435688519335e-18
2.3.1.118-RXN	0.0	0.0
2.3.1.128-RXN	0.0	0.0
2.3.1.157-RXN	0.021823823072276118	0.2330085473383731
2.3.1.179-RXN	-1.030575439752529e-12	7.446781917157158e-10
2.3.1.180-RXN	0.10672571385316602	0.1624089494311002
2.3.1.41-RXN	0.0	0.0
2.3.1.49-RXN	0.0	0.0
2.4.1.230-RXN	-2.9658422650641746e-21	2.745055620270832e-18
2.4.1.78-RXN	0.0	0.0
2.5.1.19-RXN	0.19974472246928723	0.05322572906175048
2.5.1.25-RXN	0.0	0.0
2.5.1.64-RXN	0.00019334280545319602	0.0017790867292537265
2.6.1.57-RXN	5.294872162615863e-06	0.0003810577974270855
