RXN-12491	1.00000d-5	ethanol + 2 an oxidized c-type cytochrome  =  acetaldehyde + 2 a reduced c-type cytochrome + 2 H+
RXN-10976	1.00000d-5	3,5-bisdiphosphoinositol-1D-myo-inositol 2,3,4,6-tetrakisphosphate + H2O  =  1D-myo-inositol 3-diphosphate 1,2,4,5,6-pentakisphosphate + phosphate
RXN-17413	1.00000d-5	chenodeoxycholate + NADP+  =  7alpha-hydroxy-3-oxo-5beta-cholanate + NADPH + H+
RXN-14969	1.00000d-5	D-altropyranose  <-->  keto-D-psicose
RXN0-4361	8.53999999996801800000d-5	D-glycero-beta-D-manno-heptose 1,7-bisphosphate + H2O  ->  D-glycero-beta-D-manno-heptose 1-phosphate + phosphate
RXN0-5124	8.54000000010124400000d-5	UDP-alpha-D-galactose + glucosyl-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli)  ->  galactosyl-(1->6)-glucosyl-(1->3)-(heptosyl)3-Kdo2-lipid A-bisphosphate (E. coli) + UDP + H+
RXN-11690	1.00000d-5	(2R)-3-sulfolactate + NADP+  <-->  3-sulfopyruvate + NADPH + H+
RXN-12977	1.00000d-5	beta-D-mannosyl-(1->4)-D-glucose + phosphate  <-->  D-glucopyranose + alpha-D-mannose 1-phosphate
RXN-13776	1.00000d-5	dTDP-beta-L-pneumose  =  dTDP-beta-L-rhamnose
RXN-10772	1.00000d-5	gentiobiose + H2O  =  2 D-glucopyranose
D-XYLOSE-1-DEHYDROGENASE-NADP+-RXN	1.00000d-5	D-xylopyranose + NADP+  <-->  D-xylono-1,5-lactone + NADPH + H+
RXN-22697	1.00000d-5	an [L-cysteine desulfurase]-S-sulfanyl-L-cysteine + a [molybdopterin synthase sulfurtransferase]-L-cysteine  ->  an [L-cysteine desulfurase]-L-cysteine + a [molybdopterin synthase sulfurtransferase]-S-sulfanyl-L-cysteine
RXN-23228	1.00000d-5	2 an oxidized type I cytochrome c3 + a menaquinol  <-->  2 a reduced type I cytochrome c3 + a menaquinone + 2 H+
L-ARABINOSE-1-DEHYDROGENASE-RXN	1.00000d-5	L-arabinofuranose + NAD+  =  L-arabinono-1,4-lactone + NADH + H+
ATPASE-RXN	3.15    	ATP + H2O  ->  ADP + phosphate + H+
CDPDIGLYSYN-RXN	2.481000000898348000d-3	CTP + a phosphatidate + H+  ->  a CDP-diacylglycerol + diphosphate
